年份,病种,住院总费用,住院统筹支付,住院人次
2012,膀胱肿物,9221.85,6717.86,2
2012,肩胛骨骨折,8659.97,6703.9,2
2012,骰骨骨折,10861.66,6703.2,2
2012,掴窝良性肿瘤,9837.18,6700.09,2
2012,热性发热,10865.11,6681.32,2
2012,慢性泪囊炎,9982.37,6643.86,2
2012,淋球菌性关节炎,10384.7,6492.05,2
2012,腹壁脓肿,9895.63,6463.04,2
2012,耳廓囊肿,11281.3,6428.48,2
2012,肛门囊肿,9472.34,6428.15,2
2012,眼睑倒睫,9733.85,6388.51,2
2012,多处开放性外伤,8774.21,6289.36,2
2012,高血压性肾病(肾性高血压),8801.65,6280.92,2
2012,消瘦,9296.73,6223.72,2
2012,非感染性肠炎和结肠炎,7912.32,6132.08,2
2012,表皮样囊肿,8871.13,6126.79,2
2012,扁平苔癣,9233.82,6064.75,2
2012,玻璃工人的白内障,13232.55,6057.41,2
2012,脊柱侧凸,7940.43,6049.69,2
2012,结膜脓肿,9150.31,6048.82,2
2012,掌指(关节)脱位,8710.55,5969.57,2
2012,习惯性牙齿磨损,7706.63,5960.56,2
2012,非霍奇[何杰]金淋巴瘤 (M96900/3),35117.55,5920.45,2
2012,膀胱造瘘术后状态,9067.54,5839.12,2
2012,腰骶丛损伤,9640.08,5837.22,2
2012,脑过小,7733.45,5834.28,2
2012,髋关节扭伤,9541.21,5779.74,2
2012,急性淋巴结炎,8343.25,5744.19,2
2012,手术后淋巴水肿,7549.19,5711.86,2
2012,胰头恶性肿瘤,7296.81,5666.45,2
2012,妊娠合并蜕膜炎,7445.13,5557.12,2
2012,慢性十二指肠球部溃疡,8114.02,5462.47,2
2012,阿尔茨海默病,7290.53,5455.04,2
2012,肛门直肠脓肿,7888.83,5397.54,2
2012,低热症,6643.56,5276.22,2
2012,眼睑皮脂腺囊肿,7294.64,5252.02,2
2012,惊厥,6627.9,5240.89,2
2012,肾性尿崩症[肾源性无味糖尿病],6732.52,5232.3,2
2012,其他反流性尿路病,6975.68,5222.79,2
2012,子宫粘膜下肌瘤 (M88900/0),6992.13,5167.2,2
2012,带状疱疹后肋间神经痛,6826.37,5164.1,2
2012,卵巢扭转,8381.31,5129.08,2
2012,胆总管结石,8501.11,5116.01,2
2012,口腔恶性肿瘤 NOS,8793.26,5017.13,2
2012,恶性肿瘤术后放疗,6848.89,5007.87,2
2012,纤维囊性乳腺增生,7442.24,4989.38,2
2012,滑囊炎 NOS,8363.28,4950.73,2
2012,肺门淋巴结炎,6329.4,4932.02,2
2012,沙眼性(颗粒性)结膜炎,7304.56,4921.99,2
2012,皮肌炎,8327.82,4907.7,2
2012,鼻前庭囊肿,7821.92,4884.26,2
2012,足开放性外伤,6914.98,4874.24,2
2012,卵巢脓肿,7292.61,4858.46,2
2012,病毒性肠炎,8232.98,4852.2,2
2012,潜伏性糖尿病,5983,4842.77,2
2012,耳后囊肿,7486.29,4796.34,2
2012,骨赘,6565.93,4757.1,2
2012,肛乳头炎,7427.67,4735.41,2
2012,桡骨下端开放性骨折[科雷氏骨折],7068.99,4693.1,2
2012,多发性肾结石,6636.35,4642.67,2
2012,尺、桡骨骨干骨折,6580.01,4641.14,2
2012,胆囊切除术后,7698.71,4622.04,2
2012,急性卡他性中耳炎,7139.9,4561.05,2
2012,大便潜血,6766.48,4558.32,2
2012,牙痛,6480.95,4543.4,2
2012,煤炭工尘肺,6302.28,4475.15,2
2012,上肢烧伤 NOS，除外腕和手,7326,4442.85,2
2012,肌肉肿物,5926,4417.4,2
2012,眼病白内障,8680.47,4409.96,2
2012,皮肤肿物,6110.03,4404.73,2
2012,背部脓肿,6110.84,4403.57,2
2012,胃－食管反流性疾病,5611.83,4319.09,2
2012,麻疹后中耳炎,5764.58,4305.06,2
2012,肱骨近端骨折,7183.29,4257.14,2
2012,包皮炎,6928.25,4251.87,2
2012,子宫内膜异位,7835.48,4248.43,2
2012,新生儿糖尿病,5249.09,4242.96,2
2012,关节痛,5596.63,4242.53,2
2012,颞上枝静脉阻塞,5398.29,4170.86,2
2012,外阴囊肿,6360.81,4168.87,2
2012,其他特指关节病,7825.69,4117.22,2
2012,肛门瘘管,6414.81,4116.47,2
2012,骨坏死 NOS,4885.92,4089.33,2
2012,神经性头痛,6152.67,4082.9,2
2012,牙弓关系异常,5696.87,4063.18,2
2012,小腿开放性外伤伴并发症,5423.53,4058.5,2
2012,角膜葡萄膜炎,5674.05,4049.67,2
2012,血管瘤 (M91200/0)),6181.95,4044.4,2
2012,肺结核病，经组织学所证实,6335.2,3988.74,2
2012,钙化性肌腱炎,6224.98,3952.19,2
2012,细支气管炎,4874.02,3911.76,2
2012,眼睑疾患 NOS,5759.67,3904.67,2
2012,股癣,6156.97,3891.69,2
2012,扁桃体炎伴流感,5227.17,3884.95,2
2012,慢性子宫颈炎,5537.36,3853.88,2
2012,慢性萎缩性胃炎伴慢性出血,5187.01,3826.48,2
2012,手指开放性伤口 NOS,5503.04,3795.08,2
2012,急性风湿热,5660.81,3763.7,2
2012,躯干脂肪瘤 (M88500/0),6445.67,3761.38,2
2012,咽峡炎,5431.91,3682.55,2
2012,疱疹样口炎,5900.94,3624.07,2
2012,白血病,4659.07,3599.07,2
2012,外伤性骨化性肌炎,5682.08,3579.15,2
2012,颌骨骨髓炎,5226.63,3564.85,2
2012,眼睑皮炎,6190.99,3540.83,2
2012,子宫颈炎,5008.24,3531.78,2
2012,其他特指女性盆腔炎性疾病,6400.77,3514.24,2
2012,面部损伤 NOS,5056.45,3504.96,2
2012,肺膨出,4910.97,3446.63,2
2012,矾土肺(肺的),4911.08,3427.49,2
2012,拇囊炎(足),5022.44,3413.4,2
2012,附件炎(输卵管和卵巢炎),5061.26,3384.13,2
2012,动脉导管结扎术后复通,4957.81,3312.11,2
2012,慢性膀胱炎,4501.55,3305.03,2
2012,化脓性前列腺炎,4671.7,3216.87,2
2012,流行性眩晕,5152.98,3176.52,2
2012,背蜂窝组织炎,4127.19,3154.66,2
2012,肩骨折,4180.82,3150.31,2
2012,胆源性胰腺炎,4333.6,3133.27,2
2012,子宫颈糜烂,4686.6,3068.1,2
2012,膝部挫伤,5755.48,3067.5,2
2012,沙眼,5206.12,3039.13,2
2012,夏季水疱,3577.92,3035.21,2
2012,胆囊切除术后综合征,4204.11,3028.05,2
2012,前庭大腺炎(化脓性),4522.2,3021.85,2
2012,面部擦伤,5164.41,3008.24,2
2012,前臂挫伤,4738.02,2983.04,2
2012,骶尾部疼痛,4611.7,2974.84,2
2012,亚急性分泌性中耳炎,4269.84,2919.09,2
2012,慢性活动性肝炎,5936.25,2851.38,2
2012,腋下皮肤良性肿瘤,4627.46,2791.9,2
2012,酒精性肝病,4218.02,2783.24,2
2012,药物性肝炎,4950.13,2763.51,2
2012,臀部痈,4157.57,2725.41,2
2012,肝胆管炎,5100.88,2714.83,2
2012,药物中毒 (X44.962),4463.1,2683.71,2
2012,心前区疼痛,3769.44,2664.07,2
2012,细菌性支气管肺炎,3903.2,2648.17,2
2012,外伤性上肢动脉瘤,4759.86,2643.25,2
2012,高血压性偏瘫,4268.6,2642.81,2
2012,扁桃体和腺样体慢性疾病,3679.27,2589.72,2
2012,角膜擦伤,4303.6,2570.66,2
2012,手裂伤伴感染,4149.82,2540.59,2
2012,急性根尖牙周炎,4030.71,2534.22,2
2012,血管炎(脉管炎),4668.41,2531.22,2
2012,副鼻窦炎,4189.53,2518.99,2
2012,视神经视网膜炎,3945.45,2477.43,2
2012,牙槽脓肿,4048.91,2477.25,2
2012,慢性腮腺炎,4692.4,2458.63,2
2012,病毒性结膜炎 NOS,3676.99,2433.2,2
2012,指脓肿,3038.6,2384.61,2
2012,小牙,3933.73,2377.74,2
2012,急性细支气管炎,3364.89,2367.79,2
2012,扁桃体脓肿,4879.3,2361.39,2
2012,十二指肠梗阻,3545.96,2335.78,2
2012,咽后壁脓肿,3863.11,2267.48,2
2012,睑腺炎[麦粒肿；迈博姆；察司],4220.63,2241.76,2
2012,颌下区感染,3894.59,2202.83,2
2012,慢性喉咽炎,4140.5,2178.54,2
2012,胰岛素依赖型糖尿病,3182.33,2177.71,2
2012,病毒性感冒,3564.88,2148.88,2
2012,失血性贫血,5686.87,2146.86,2
2012,胸膜肺炎,3264.06,2103.09,2
2012,咽痛和胸痛,2826.64,2100.99,2
2012,自发性气胸,4016.7,2089.67,2
2012,外阴脓肿,4251.54,2021.51,2
2012,下肢的局部肿胀、肿块和肿物,3411.42,2014.02,2
2012,菌痢混合感染,3845.39,1968,2
2012,母趾骨折,3418.65,1917.45,2
2012,鼻部感染,3469.37,1905.88,2
2012,上臂开放性外伤累及肌腱,3578.94,1862.07,2
2012,口腔炎,2849.02,1859.59,2
2012,膀胱炎 NOS,2896.52,1850.47,2
2012,足骨折，除外踝,3304.43,1811.74,2
2012,皮下囊肿,3510.83,1799.98,2
2012,粘连性腱鞘炎,3343.86,1787.86,2
2012,下肢多部位开放性外伤伴并发症,3011.84,1773.91,2
2012,手蛇咬伤,3042.34,1763.53,2
2012,扁桃体结石,3049.53,1713.66,2
2012,泛发性神经性皮炎,2610.83,1693.39,2
2012,多部位损伤 NOS,2767.03,1680.75,2
2012,头面颈部皮肤感染,2820.77,1672.65,2
2012,趾(皮)感染,3108.38,1664.68,2
2012,面部良性肿瘤,2787.9,1656.49,2
2012,眼烧伤 NOS,3748.98,1653.06,2
2012,口腔囊肿 NOS,3621.64,1652.05,2
2012,脓肿,3276.75,1640.49,2
2012,接触未特指热物的烫伤,8561.49,1635.77,2
2012,舌炎,2707.24,1598.56,2
2012,范博盖尔特脑白质病,2332.44,1598.23,2
2012,陈旧性中耳炎,3011.68,1514.02,2
2012,输尿管下段结石,2747.9,1473.83,2
2012,荨麻疹型药疹,2785.27,1325.37,2
2012,良性高血压,2277.91,1256.45,2
2012,沙门氏菌属食物中毒,2516.95,1231.61,2
2012,子宫腺肌病,5345.37,1218.38,2
2012,功能性咳嗽,1995.31,1162.46,2
2012,急性上颌窦炎,1362,895.79,2
2012,麻疹角膜结膜炎,1517.78,865.7,2
2012,高烧致精神障碍,1846.11,783.2,2
2012,先兆临产,6354.58,0,2
2012,肾病,99198.94,76485.53,1
2012,陈旧性胸椎骨折,85136.77,63306.72,1
2012,结肠肝曲良性肿瘤,80098.11,58396.18,1
2012,肌间隙综合征,75805.86,44009.28,1
2012,滤泡性淋巴瘤 (M96900/3),54124.59,42847.16,1
2012,食道交界恶性肿瘤,46465.09,38967.9,1
2012,胆道恶性肿瘤 NOS,55946.6,36974.68,1
2012,骨继发恶性肿瘤,51118.7,36215.04,1
2012,肠瘘,46258.14,34370.44,1
2012,降结肠良性肿瘤,53691.48,34219.87,1
2012,直肠囊肿,47665.01,33373.87,1
2012,IgM肾病,42967.37,33282.83,1
2012,白血病 (M98000/3),49413.69,32696.65,1
2012,小腿多发性骨折,48050.08,32463.69,1
2012,颅骨骨折 NOS,38095.13,31429.9,1
2012,慢性肾炎综合征,54659.81,30263.1,1
2012,脑干梗塞,39662.75,30175.77,1
2012,皮肤交界恶性肿瘤,38478.73,29393.64,1
2012,基底细胞瘤 (M80900/1),39299.67,28622.1,1
2012,病毒性肺炎，不可归类在他处者,40716.22,28180.13,1
2012,皮肤原位癌,36566.62,28069.57,1
2012,口干症,41845.58,27919.48,1
2012,急慢性肾功能衰竭,37257.16,27525.71,1
2012,肾上腺恶性肿瘤 NOS,37630.52,26924.51,1
2012,胆总管狭窄,35830.68,26662.71,1
2012,髌前脂质滑膜炎[霍法－卡斯特蒂氏病],37107.86,26094.94,1
2012,高分化型滤泡性腺癌 (C73),32176.49,25306.7,1
2012,其他皮肤和皮下组织的局部感染,31065.24,24766.9,1
2012,髋关节置换术,36503.88,24323.63,1
2012,腿损伤,46185.99,24021.23,1
2012,肢体动脉硬化,40996.18,22557.15,1
2012,痴呆 NOS,31076.51,21986.33,1
2012,附睾肿物,31769.64,21656.39,1
2012,肺下叶恶性肿瘤,27226.58,21404.7,1
2012,失语,25151.22,21108.72,1
2012,下肢静脉功能不全,34806.95,20848.83,1
2012,带状疱疹伴有其他并发症,30773.3,20586.58,1
2012,肺囊肿,31254.28,20353.4,1
2012,面神经功能障碍 NOS,26873.04,20246.86,1
2012,肝内胆管腺瘤,24016.67,20208.43,1
2012,阿耳茨海默氏病(早老性痴呆),23111.08,20025.82,1
2012,慢性骨髓增生病 (D47.1),24266.19,19914.61,1
2012,腋静脉栓塞,25033.6,19671.03,1
2012,肘关节结核,30057.39,19316.39,1
2012,丘脑出血,23984.68,19281.19,1
2012,入脑前动脉栓塞引起的脑梗死,24905.68,19141.53,1
2012,腕和手损伤,29270.22,19127.27,1
2012,膝十字韧带断裂,23097.74,18972.18,1
2012,肱骨外髁骨折,25534.13,18783.46,1
2012,食道功能不全,25828.26,18557.4,1
2012,尺桡骨开放性骨折,23373.24,17828.44,1
2012,短肠综合征(肠切除后综合征),25935.52,17690.5,1
2012,鼻内异物,25560.64,16795.26,1
2012,意识障碍,20291.08,16732.13,1
2012,陈旧性脊柱骨折伴截瘫,22183.21,16399.39,1
2012,特发性水肿(急性),23359.38,16215.26,1
2012,左支气管肺恶性肿瘤,22860.79,16106.83,1
2012,小肠穿孔(非创伤性),22828.96,16094.77,1
2012,糖尿病性肾病,20803.46,16056.43,1
2012,颈部肿物,21564.21,15934.42,1
2012,神经麻痹,22145.94,15848.46,1
2012,慢性(弥漫性)膜性肾小球肾炎,19704.69,14753.2,1
2012,结节性红斑,21689.62,14669.74,1
2012,脑挫伤伴硬脑膜外血肿,32185.87,14488.43,1
2012,腕部挫伤,27457.29,14452.98,1
2012,桡骨颈骨折,18767.72,14166.21,1
2012,膝关节内侧副韧带扭伤,23158.52,14120.99,1
2012,痛风性肾病,20008.16,14112.7,1
2012,肺尘埃沉着病[尘肺],16478.2,13958.85,1
2012,心包积液,19288.52,13903.6,1
2012,手足癣,20073.68,13251.26,1
2012,慢性淋巴细胞白血病 (C91.1),15744.39,13128.34,1
2012,游动性甲状腺肿,20116.09,12948.47,1
2012,震颤 NOS,17492.39,12888.19,1
2012,头位顺产,15742.86,12694.39,1
2012,胫腓骨开放性骨折,19743.14,12624.93,1
2012,呼吸骤停,19043.05,12512.22,1
2012,阴囊肿物,17042.89,12450.79,1
2012,蝶窦肿物,18414.55,12385.74,1
2012,搔痒性皮炎,16304.33,12134.32,1
2012,手脓肿,17677.18,12087.6,1
2012,腹膜脓肿,14531.98,12048.91,1
2012,肱骨干骨折,15227.56,11935.86,1
2012,胫骨髁骨折,15105.91,11929.5,1
2012,腹腔良性肿瘤,17094.98,11774.97,1
2012,帕金森病性(帕金森综合征)痴呆,16263.42,11734.03,1
2012,过敏性肠炎,16392.4,11697.54,1
2012,前列腺良性肿瘤,18777.61,11629.29,1
2012,骨囊肿,24358.65,11374.11,1
2012,脑积水,25566.14,11292.29,1
2012,子宫颈管恶性肿瘤,18619.09,11270.37,1
2012,眶内异物,14162.01,11256.27,1
2012,结肠良性肿瘤,14697.97,11184.03,1
2012,肺腺瘤病 (D38.1),16105.62,11108.96,1
2012,细菌性感染,13520.2,11098.48,1
2012,腹股沟疝修补手术,18271.94,11064.62,1
2012,心内膜下心肌梗塞综合征,12800.11,10947.57,1
2012,乳头状原位癌,13305.83,10845.09,1
2012,动脉硬化,14413.84,10742.99,1
2012,脚气病性心脏病,14147.96,10663.58,1
2012,肾萎缩,16103.23,10617.22,1
2012,肘部挫伤,18975.55,10518.22,1
2012,大细胞性贫血,13678.2,10401.85,1
2012,胫骨下端骨折,18361.2,10351.37,1
2012,肱骨髁间骨折,14999.46,10205.62,1
2012,真菌性鼻窦炎,14392.56,10120.54,1
2012,心脏病的并发症和不明确表述,13976.48,10111.82,1
2012,梗阻性睡眠呼吸暂停,16508.74,10083.61,1
2012,肥大性咽炎,13291.23,10080.38,1
2012,视网膜静脉闭塞,13599.19,10074.07,1
2012,慢性精神分裂症,15620.52,9845.79,1
2012,扁桃体肥大伴增殖腺肥大,14172.18,9768.27,1
2012,单神经炎,12745.85,9721.76,1
2012,上颌骨骨折,15198.49,9648.56,1
2012,结核性心内膜炎,14483.81,9555.79,1
2012,腹腔假囊肿,12937,9513.41,1
2012,肩胛骨良性肿瘤,15409.91,9481.68,1
2012,胆管结石伴梗阻,11158.74,9475.31,1
2012,上消化道溃疡出血和穿孔,13633.12,9391.4,1
2012,透明肺,11636.94,9350.91,1
2012,胸神经炎 NOS,14481.91,9347.86,1
2012,腹腔淋巴肉瘤 (M95920/3),11927.62,9266.96,1
2012,急性十二指肠球部溃疡并出血,12722.93,9259.72,1
2012,皮克威氏(病)综合征[肥胖-低通气综合征],14635.52,9226.52,1
2012,心痛风石,13008.87,9223.08,1
2012,心肌炎后遗症,11057.93,9202.04,1
2012,尘肺伴有结核病,12324.06,9113.9,1
2012,白色肺炎(先天性梅毒的肺部病变),12856.54,9054.98,1
2012,臂丛神经炎[臂丛神经痛;臂丛神经病],12092.44,9035.73,1
2012,下腔静脉阻塞,11718.95,9020.92,1
2012,其他腹部(包括腹膜后)区域诊断性影像检查的异常所见,13130.15,8985.2,1
2012,肾上腺性征疾患,18301.99,8980.24,1
2012,淋巴结良性肿瘤,22045.28,8864.25,1
2012,心包炎,12973.67,8851.78,1
2012,腹部切口并发症,11426.05,8848.73,1
2012,子宫内膜不典型增生,13265.67,8725.44,1
2012,脑血肿,14310.67,8409.61,1
2012,颅骨和面骨骨折,10660.32,8372.48,1
2012,鼓室胆脂瘤,10249.04,8358.74,1
2012,神经瘤 NOS,12005.88,8319.94,1
2012,十二指肠恶性肿瘤,10028.88,8306.16,1
2012,基底细胞癌 NOS (C44.-),11074.18,8299.46,1
2012,少尿,11954.53,8255.14,1
2012,腹部开放性伤口,10623.45,8248.22,1
2012,手和腕骨开放性骨折,15282.5,8238.84,1
2012,为妊娠合并卵巢肿瘤给予的孕产妇医疗,11245.22,8238.53,1
2012,抽动障碍,10159.86,8216.78,1
2012,枢椎骨折,13094.7,8216.21,1
2012,膝半月板囊肿,15575.57,8203.79,1
2012,上颌窦肿物,12205.91,8154.77,1
2012,膝关节滑膜良性肿瘤,15100.87,8131.08,1
2012,室缺残余漏,10345.48,8114.46,1
2012,周围神经病,10475.43,8103.52,1
2012,重症肺炎,9967.76,8084.37,1
2012,慢性肛裂,11312.84,8072,1
2012,外展神经麻痹[第六],9985.4,7995.06,1
2012,足外伤累及肌腱,16701.37,7979.46,1
2012,胸壁交界恶性肿瘤,11528.42,7978.58,1
2012,乳头状瘤病 NOS,12890.51,7914.81,1
2012,臀部皮肤良性肿瘤,10762.64,7897.25,1
2012,骨软骨瘤 (D16.-),13349.43,7873.94,1
2012,胃窦恶性肿瘤,10720.05,7868.4,1
2012,骨样骨瘤 (D16.-),9986.81,7795.88,1
2012,广泛性焦虑障碍,10104.6,7789.88,1
2012,输卵管妊娠,11287.46,7706.69,1
2012,急性呼吸衰竭,9503.85,7686.96,1
2012,甲状腺囊肿,10962.81,7581.73,1
2012,慢性酒精性脑病,10304.02,7556.67,1
2012,肝门胆管癌[上1/3部胆管癌],8497.36,7550.61,1
2012,副乳头,11401.31,7491.61,1
2012,脊椎疲痨性骨折,10492.1,7417.29,1
2012,支气管恶性肿瘤,9271.11,7399.31,1
2012,会阴部脓肿,11453.72,7388.35,1
2012,腹腔交界恶性肿瘤,9296.28,7379.73,1
2012,骨筋膜室综合征,10356.87,7377.48,1
2012,外科手术后的术后疗法,9223.9,7359.39,1
2012,酒精中毒，意图不确定的 (Y15.951),13838.5,7343.37,1
2012,其他抗心律障碍药引起的有害效应，NEC,11332.98,7323.48,1
2012,拇(足)指囊肿,10427.29,7286.2,1
2012,先天性髋关节发育不良,10141.72,7273.58,1
2012,妊娠伴肝内胆淤症,15364.11,7231.67,1
2012,平滑肌肉瘤 NOS,10678.03,7208.22,1
2012,肺泡蜂窝综合征,9052.8,7201.56,1
2012,直肠溃疡,10655.96,7186.35,1
2012,粪便潴留,9214.85,7116.14,1
2012,肢体脂肪瘤 (M88500/0),10675.4,7105.45,1
2012,结节型淋巴瘤 (M96900/3),9836.43,7034.18,1
2012,青光眼性白内障,9826.89,7015.74,1
2012,大脑神经胶质瘤病 (M93810/3),10588.65,7005.9,1
2012,脑血管病性偏瘫,8951.86,6969.21,1
2012,腰椎结核,12352.3,6955.7,1
2012,臭鼻症[萎缩性鼻炎],11516.33,6910.01,1
2012,顶骨骨折,9335.06,6909.43,1
2012,大腿开放性外伤累及肌腱,9187.78,6887.49,1
2012,头颈部皮下囊肿,11082.79,6799.57,1
2012,臂脓肿,9251.36,6786.49,1
2012,鼻腔异物,11326.33,6676.01,1
2012,膝关节游离体,10888.8,6671.18,1
2012,鼻腔狭窄,10885.88,6669.22,1
2012,下肢动脉栓塞,9079.39,6651.59,1
2012,左侧鼻息肉,9912.58,6635.56,1
2012,慢性缺血性心脏病,9343.12,6609.86,1
2012,眼肌麻痹,8034.13,6586.32,1
2012,肝细胞癌 (C22.0),7452.16,6547.31,1
2012,疣,10467.95,6546.67,1
2012,子宫体恶性肿瘤,10075.02,6540.06,1
2012,液气胸,8928.31,6484.62,1
2012,腔隙性脑梗死,8844.2,6470.97,1
2012,拇指损伤,11265.83,6459.47,1
2012,脊柱骨关节病,7977.36,6430.95,1
2012,脑膜瘤术后个人史,8972.38,6430.11,1
2012,卵巢巧克力样囊肿[桑普森囊肿],9222.5,6419.34,1
2012,星状的血管瘤,9074.64,6418.59,1
2012,十二指肠球部炎,7754.08,6395.12,1
2012,肝昏迷(肝性脑病),8113.97,6365.69,1
2012,鼻部脓肿,10976.64,6361.48,1
2012,睡眠障碍 NOS,9708.04,6357.16,1
2012,胃肠吻合口炎,8784.26,6340,1
2012,槭糖尿病,7758.02,6294.26,1
2012,胆囊占位性病变,9146.53,6272.4,1
2012,腿部炎性肿块,9026.17,6264.61,1
2012,神经痛和神经炎,7711.26,6257.93,1
2012,蛛网膜下出血,9850.15,6242.83,1
2012,变形性脊柱炎,8815.24,6225.21,1
2012,小腿开放性伤口 NOS,8450.45,6215.45,1
2012,混合型镇癫痫药，NEC,7827.75,6206.99,1
2012,由于外部物质引起的肺部疾病,7050.39,6202.97,1
2012,骨坏死,8151.08,6200.9,1
2012,痛性肌痉挛(全身性)(肢),8839.6,6129.49,1
2012,结肠黑变病,8060.61,6114.75,1
2012,食管憩室,8634.8,6107.56,1
2012,脑炎后遗症,9056.8,6099.14,1
2012,阴茎溃疡,7791.17,6056.71,1
2012,桡骨远端脱位,7430.8,6052.53,1
2012,肢体无力,7947.98,6047.88,1
2012,糖尿病性视网膜病,8445.77,6047.82,1
2012,声带其他疾患,9549.64,6012.06,1
2012,黄体出血,10517.2,5987.21,1
2012,肛门息肉,8119.31,5974.06,1
2012,腹嵌顿疝伴坏疽,7722.15,5907.12,1
2012,静脉血栓形成,8554.52,5882.29,1
2012,直肠前突,8029.43,5859.08,1
2012,Ⅱ级宫颈上皮内肿瘤[CIN],10385.39,5855.78,1
2012,心脏术后,7390.27,5851.17,1
2012,蝶窦囊肿,9798.04,5843.73,1
2012,贲门炎,9409.28,5829.58,1
2012,老年精神病态,7932.65,5811.19,1
2012,其他间质性肺疾病,8052.23,5796.12,1
2012,肾实质性高血压病,7472.94,5786.11,1
2012,眼外直肌麻痹,9327.87,5756.35,1
2012,肝损害,7560.68,5743.7,1
2012,继发性癫痫,9228.41,5740.57,1
2012,肾盂积水，伴有肾和输尿管结石梗阻,9338.74,5734.45,1
2012,疥疮,8883.73,5733.01,1
2012,黄甲综合征,8189.02,5732.04,1
2012,声带肿物,8507.48,5695.29,1
2012,骨髓增生病 (M99600/1),9019.23,5660.93,1
2012,牙龈瘤,8772.7,5623.6,1
2012,甲状腺结节,8841.62,5620.36,1
2012,腹疝,9810.83,5613.72,1
2012,语言困难,7235.82,5611.23,1
2012,指开放性外伤累及肌腱,7894.98,5598.34,1
2012,腹部切口崩裂,10510.75,5579.51,1
2012,全身性水肿,6965.17,5564.11,1
2012,脑外伤后神经官能症性反应,6998.78,5560.86,1
2012,盆腔脓肿,8451.51,5557.29,1
2012,肋骨和胸骨扭伤和劳损,7321.83,5531.44,1
2012,大腿血肿,11274.47,5525.56,1
2012,乳房良性肿瘤,8312.78,5514.68,1
2012,鼻腔粘连,9208.91,5502.78,1
2012,神经节母细胞瘤,7969.63,5493.04,1
2012,茎突综合征[茎突过长综合征],8024.13,5487.26,1
2012,足部皮肤撕裂伤,8611.83,5486.05,1
2012,心功能不全,6903.73,5478.13,1
2012,血气胸,7682.71,5461.17,1
2012,急性肾衰竭,8018.35,5365.32,1
2012,髋骨开放性骨折,7367.92,5358.33,1
2012,其他腹部疝,7695.33,5340.13,1
2012,肝性糖尿病,8369.24,5333.5,1
2012,颞骨骨折,8822.21,5319.14,1
2012,肾性高血压伴高血压性心脏病,6664.42,5279.05,1
2012,变应性血管炎,7824.11,5274.71,1
